year,month,hd_cd,sector_code,living_ingu,revenue,customer_count,payment_count
2017,7,36110550,8101,330264.01413,80018330.9528,398.9142734290001,414.87084436900005
2017,7,36110550,8102,329752.377579,137070499.4768,749.958834137,797.828546817
2017,7,36110550,8106,193544.57393,49745713.672000006,175.52228031,191.47885125000002
2017,7,36110550,8110,286636.80490000005,20627059.2496,813.785117917,853.6765451169999
2017,7,36110550,8111,189942.62857000003,23066128.939469,71.80456922299999,79.78285469299999
2017,7,36110550,8112,264036.85953,142949217.8469,359.02284608800005,462.74055715800006
2017,7,36110550,8218,377798.60913399997,14849105.130970001,239.34856407000007,247.32684954000007
2017,7,36110550,8299,235530.154998,49058050.276,191.47885124700002,191.47885124700002
2017,7,36110550,8303,331015.86901,5808191.820749999,143.609138449,143.609138449
2017,7,36110550,8406,444587.49619700003,28372602.174900003,2202.0067893,2289.76792949
2017,7,36110550,9011,298459.26933000004,612054942.347,2066.375936329,2305.724500469
2017,7,36110560,1004,323150.7706550001,18873432.10409,414.8708443730001,430.82741531300013
2017,7,36110560,1204,290909.56595,20306332.1758,151.58742392300002,151.58742392300002
2017,7,36110560,2002,451257.60938700003,148224827.79040003,13922.10814162,14879.502398920002
2017,7,36110560,2003,455607.89282600005,164588703.1533,20408.45422785,21860.50218241
2017,7,36110560,2004,460175.29912300006,232536037.32691002,22251.438171088,23950.812976437996
2017,7,36110560,2099,451257.60938700003,63322375.24074001,4507.7312897070005,4691.231855677
2017,7,36110560,2104,465996.11227600015,915897538.539,29543.591090640002,30086.11450134
2017,7,36110560,2107,398870.301433,37929726.51189999,765.9154049960001,773.8936904660001
2017,7,36110560,2109,432929.5223870001,91208500.4642,4372.10043671,4396.0352932099995
2017,7,36110560,2110,428960.39335900004,90540742.93169999,1954.679939877,1954.679939877
2017,7,36110560,2112,371205.23159299995,20919862.326,678.154264818,694.110835758
2017,7,36110560,2199,451257.60938700003,409539149.3847,24349.72725068,26248.559190779994
2017,7,36110560,2402,430923.9572760001,160434420.60593998,7443.7403422279995,7683.088906308
2017,7,36110560,2406,359355.39720700006,11025990.51809,797.8285468569998,813.7851177969998
2017,7,36110560,2499,428960.39335900004,30881629.345329992,2752.5084866469997,2824.313055747
2017,7,36110560,3404,30248.35775,23900000.0,7.978285468999999,7.978285468999999
2017,7,36110560,4101,465996.11227600015,1367828290.7426002,78019.65359525,90090.79950665
2017,7,36110560,4110,465996.11227600015,148139770.0748,18421.861147210002,19490.95139908
2017,7,36110560,4112,465996.11227600015,475298406.1593,71341.82865925999,80843.9666476
2017,7,36110560,4113,319649.36968600005,36408905.735800005,374.9794170440001,478.6971281150001
2017,7,36110560,5502,239959.00483599998,8780103.15798,127.65256750399999,127.65256750399999
2017,7,36110560,5605,399643.307979,41762335.28599999,1420.1348134270004,1420.1348134270004
2017,7,36110560,5608,420535.737826,170639204.8426,4204.556441849,4268.382725649
2017,7,36110560,6001,287939.73718600004,14419953.156,303.17484780600006,303.17484780600006
2017,7,36110560,6002,75379.18964,678154.2648,39.89142734799999,39.89142734799999
2017,7,36110560,6005,335792.46530999994,23067616.774230003,271.26170594300004,271.26170594300004
2017,7,36110560,6010,76840.78049,1731287.94669,31.91314188,31.91314188
2017,7,36110560,6011,211805.10207000002,3215249.0437400006,231.37027858900004,231.37027858900004
2017,7,36110560,6013,187517.74144999997,8496874.0237,71.804569225,71.804569225
2017,7,36110560,6014,366240.3341299999,15533721.8062,1029.198825597,1029.198825597
2017,7,36110560,6018,326653.90580899996,9527668.506280001,1388.221671496,2345.6159277770003
2017,7,36110560,6021,145362.511038,33659588.5637,103.717711107,111.695996567
2017,7,36110560,6102,154600.94805,869633.1160300002,71.804569225,71.804569225
2017,7,36110560,6103,16744.068,119674.28199999999,7.978285468999999,7.978285468999999
2017,7,36110560,6107,302469.496889,4970471.846789999,247.32684954500002,247.32684954500002
2017,7,36110560,6114,418452.26210600004,23383038.292049997,2281.7896440959994,2481.246780605999
2017,7,36110560,6115,23847.26372,21500000.0,7.978285468999999,7.978285468999999
2017,7,36110560,6203,187339.16572999998,1771179.3740990001,71.80456922299999,71.80456922299999
2017,7,36110560,6204,286807.44565,5147589.784530001,207.43542218300007,215.41370765300007
2017,7,36110560,6205,84180.93182,1675439.9484,31.913141875999997,31.913141875999997
2017,7,36110560,7003,426356.550979,278567091.02279997,9709.573415789999,10004.7699774
2017,7,36110560,7005,416185.454387,72148503.64099999,9350.55056881,9829.24769761
2017,7,36110560,7007,342536.90482799994,14560370.980039999,279.2399914120001,295.1965623540001
2017,7,36110560,7102,445704.461359,106826381.4928,3263.118756538999,3295.0318984389996
2017,7,36110560,7103,182927.03821,7499588.340400001,103.71771109699999,103.71771109699999
2017,7,36110560,7106,76840.78049,2892128.482,39.89142735,39.89142735
2017,7,36110560,8102,271337.07236999995,122001939.869,726.0239776169999,805.806832327
2017,7,36110560,8106,236731.56507,73317353.57699999,255.30513499699998,279.23999139800003
2017,7,36110560,8111,219333.12680000003,9669051.70332,135.630852975,135.630852975
2017,7,36110560,8112,198146.95916,57497218.763000004,191.47885125800002,207.43542219800003
2017,7,36110560,8199,32253.682419999997,2553051.35,7.978285468999999,7.978285468999999
2017,7,36110560,8202,218338.34871,1730490.1182099998,95.739425633,95.739425633
2017,7,36110560,8211,175421.13968000002,16021195.0493,127.652567506,127.652567506
2017,7,36110560,8217,100774.89657,1157481.67744,23.934856406999998,23.934856406999998
2017,7,36110560,8299,191101.85992000005,39013815.941,111.695996566,111.695996566
2017,7,36110560,8406,426373.822369,28069523.067030005,2521.138208156999,2600.921062797
2017,7,36110560,8407,347912.24713,2672725.63201,263.2834204950001,279.2399914360001
2017,7,36110560,9001,51293.619959999996,2433377.068,15.956570937999999,15.956570937999999
2017,7,36110560,9003,383162.09766500007,6432891.573500001,638.262837444,646.2411229139999
2017,7,36110560,9011,255889.40898,513748739.149,1675.4399483600002,2138.18050588
2017,8,36110250,1001,214566.72398,4839627.965,79.782854686,79.782854686
2017,8,36110250,1003,40985.888739999995,1156851.393,15.95657094,15.95657094
2017,8,36110250,1004,840830.6736800002,327912423.4183001,5568.843257059999,5919.887817689998
2017,8,36110250,1007,656808.13228,29996757.703900002,510.6102699860001,534.5451263960001
2017,8,36110250,1008,787065.4475,58624601.1884,1659.4833775179998,1795.114230418
2017,8,36110250,1099,698059.8325499999,28240737.073399995,446.7839862540001,454.7622717340001
2017,8,36110250,1101,203085.59183,3941273.0219690003,55.847998286999996,55.847998286999996
2017,8,36110250,1102,633831.2301,30169088.670099996,406.8925589270001,430.8274153370001
2017,8,36110250,1104,394513.31201000005,7815528.44544,111.695996571,119.674282042
2017,8,36110250,1201,640116.9383399999,54025569.306040004,550.501697326,566.458268266
2017,8,36110250,1202,227534.41353000002,3590228.46113,55.847998282999995,55.847998282999995
2017,8,36110250,1203,446144.52573999995,15351883.29128,127.652567512,127.652567512
2017,8,36110250,1204,819919.61653,214941548.20440003,2441.3553533169998,2473.268495387
2017,8,36110250,1205,361536.37109,6805477.50427,111.695996576,119.67428204599999
2017,8,36110250,1206,142986.92183,3670011.3155000005,39.891427347,39.891427347
2017,8,36110250,1207,697450.6532399999,17284955.468220003,598.3714101339999,598.3714101339999
2017,8,36110250,1208,95173.53396999999,398914.27349,23.934856406999998,23.934856406999998
2017,8,36110250,1299,228583.40623000002,7651175.764099999,127.65256749699999,127.65256749699999
2017,8,36110250,2002,840830.6736800002,123664464.25349998,17584.141172609998,18629.29656948
2017,8,36110250,2003,854096.9419600002,308526974.6915999,28306.956841189993,29559.54766097
2017,8,36110250,2004,835371.6295100001,364157137.7089,43553.46037240899,47039.97112180898
2017,8,36110250,2099,840830.6736800002,200396297.29131997,14703.980118219,15254.481815629002
2017,8,36110250,2104,854096.9419600002,3088123037.702,101044.98545904999,104922.43219834998
2017,8,36110250,2107,784991.0763100001,137367047.366,3239.1839002279994,3247.162185628
2017,8,36110250,2109,854096.9419600002,336553115.63440007,15589.56980546,15645.41780423
2017,8,36110250,2110,822105.3612300002,120658427.53590001,4946.536990679001,5074.189558079001
2017,8,36110250,2112,826106.5097500002,600795047.3108001,18756.949135959007,19275.537691499005
2017,8,36110250,2199,854096.9419600002,1097075402.0338004,69474.90986221001,73918.81485988
2017,8,36110250,2299,494393.52966,56202284.6084,271.261705924,311.153133274
2017,8,36110250,2312,458897.4768100001,96192760.06510001,502.6319845350001,614.3279811250001
2017,8,36110250,2401,454484.19868000003,5090146.12889,167.54399485300002,167.54399485300002
2017,8,36110250,2402,819919.61653,417005428.22374,11185.556226989002,11791.905922189002
2017,8,36110250,2403,368549.6529,21770746.4718,167.54399486700004,167.54399486700004
2017,8,36110250,2404,315147.17336,11416926.505619999,167.543994844,167.543994844
2017,8,36110250,2406,819919.61653,464043191.9708,11592.448785449,12190.820196059
2017,8,36110250,2407,74502.11626000001,1061111.9674,15.956570937999999,15.956570937999999
2017,8,36110250,2499,746677.86311,29808470.166500002,2074.3542219180003,2114.245649258
2017,8,36110250,3001,555439.7058499999,68008412.270594,215.413707671,231.37027861200005
2017,8,36110250,3101,802517.4604800001,723443147.0242999,2170.093647369,2170.093647379
2017,8,36110250,3102,356295.02637,21887787.919040002,167.543994847,199.457136727
2017,8,36110250,3201,425343.11744999996,5179502.92612,175.52228032300002,183.500565783
2017,8,36110250,3202,85216.78402,15638262.8375,15.956570937999999,15.956570937999999
2017,8,36110250,3203,755073.8667700002,40613302.6108,2154.13707647,2265.83307308
2017,8,36110250,3204,40469.821789999995,263283.4205,7.978285468999999,7.978285468999999
2017,8,36110250,3299,27869.58248,327109.7042,7.978285468999999,15.95657094
2017,8,36110250,3302,44114.61796,15600000.0,7.978285468999999,7.978285468999999
2017,8,36110250,3303,48849.550610000006,558479.9828,7.978285468999999,7.978285468999999
2017,8,36110250,3401,722676.5907099999,87437765.18913999,1499.9176681580002,1635.548521138
2017,8,36110250,3403,765403.1755600001,82120651.45510001,1460.026240757,1643.526806467
2017,8,36110250,3405,518118.03862999997,7983072.439649999,215.41370768500002,215.41370768500002
2017,8,36110250,3406,587603.40534,29350516.581489995,1021.220540027,1093.0251092170001
2017,8,36110250,3499,183550.61681,3051694.1913599996,55.84799828599999,55.84799828599999
2017,8,36110250,4101,854096.9419600002,2203304161.5709996,123096.9665026,136500.4860803
2017,8,36110250,4107,854096.9419600002,1938448347.8830001,40449.90732448,45189.00889234999
2017,8,36110250,4108,821242.7729300002,161926274.402,6183.171237917,6534.215798798001
2017,8,36110250,4110,854096.9419600002,687117698.3151,34067.278953589994,35798.56689579
2017,8,36110250,4111,224645.03068,9278746.0004,55.847998282999995,55.847998282999995
2017,8,36110250,4112,854096.9419600002,1394349109.1752,180740.07899900002,219099.6755245
2017,8,36110250,4113,743587.6478600001,387424911.70624995,3614.163317479,3949.251306909
2017,8,36110250,4114,162733.74894999998,7667132.3351,47.869712815999996,47.869712815999996
2017,8,36110250,4115,579389.9717499999,97378738.26550002,1691.396519359,1539.809095449
2017,8,36110250,4199,150854.67411000002,4029034.1618,31.913141875999997,31.913141875999997
2017,8,36110250,4200,391680.14573000005,14149489.278780002,135.630852973,135.630852973
2017,8,36110250,5103,742129.7522100001,129614309.9322,2920.0524816060006,2943.9873380760005
2017,8,36110250,5301,39979.54825,9587026.95,7.978285468999999,7.978285468999999
2017,8,36110250,5305,34503.045939999996,111695.9966,7.978285468999999,7.978285468999999
2017,8,36110250,5402,112849.53331999999,2442153.1818999997,23.934856406999998,23.934856406999998
2017,8,36110250,5502,589176.8509800001,67726976.91903,430.8274152960001,446.7839862360001
2017,8,36110250,5603,322242.00191,4568725.28239,87.761140165,95.739425635
2017,8,36110250,5605,768340.1350500002,696885851.0389999,6262.954092829999,6414.541516830001
2017,8,36110250,5608,821242.7729300002,2165196874.0241,40330.23304346,40705.21245976
2017,8,36110250,5609,821242.7729300002,350860817.02259004,10730.793954817997,10794.620238517997
2017,8,36110250,5610,730727.4304500001,6018818.557517,1795.1142304470002,1803.092515947
2017,8,36110250,5611,443940.34430999996,16003642.82088,191.478851265,191.478851265
2017,8,36110250,5699,34522.56801,159565.7094,7.978285468999999,7.978285468999999
2017,8,36110250,6001,807976.5046500002,194675552.0478,2154.137076498,2273.8113586379995
2017,8,36110250,6002,455105.97300000006,11420915.648500001,271.261705935,271.261705935
2017,8,36110250,6005,609285.5168699999,52965321.0332,1388.2216715749998,1396.199957075
2017,8,36110250,6006,67877.98011,1595657.0938,15.956570937999999,15.956570937999999
2017,8,36110250,6007,632012.24376,58563462.96861,2744.5302010779997,2983.8787653180007
2017,8,36110250,6009,509073.2404499999,18246338.8667,351.0445606250001,351.0445606250001
2017,8,36110250,6010,414149.58679,34099192.0914,279.239991416,279.239991416
2017,8,36110250,6011,525434.3947099999,22779600.669019997,1683.4182339390002,1755.222803069
2017,8,36110250,6013,77515.26334,797828.5467999999,15.956570937999999,15.956570937999999
2017,8,36110250,6015,544788.65315,2092704.2783199998,287.21827689500003,287.21827689500003
2017,8,36110250,6018,628883.51454,28767395.269950002,5840.104963428,7555.436339090001
2017,8,36110250,6020,41663.68645,797828.5469,7.978285468999999,7.978285468999999
2017,8,36110250,6021,298860.95790000004,19068102.269899998,135.63085298599998,135.63085298599998
2017,8,36110250,6099,451762.01838,31096963.271500003,558.4799828859999,590.3931247559999
2017,8,36110250,6102,499936.64845999994,1745648.8604899996,135.63085298,135.63085298
2017,8,36110250,6103,543060.6298,21022782.210079998,239.348564084,239.348564084
2017,8,36110250,6107,733478.2882400001,11517851.81629,781.8719758859999,805.806832286
2017,8,36110250,6111,159782.95823,981329.1126000001,31.913141875999997,39.891427347
2017,8,36110250,6113,835371.6295100001,120465386.36910002,3558.315319077,3590.2284607769993
2017,8,36110250,6114,800443.08929,68099533.22807999,5034.298130768,5233.7552673380005
2017,8,36110250,6116,194274.73402,10786641.9534,175.52228031,167.54399484
2017,8,36110250,6199,88829.09886,1506699.211,15.956570937999999,15.956570937999999
2017,8,36110250,6203,660163.5904899999,50665092.0851,454.7622717060001,454.7622717060001
2017,8,36110250,6204,412470.5934500001,8283534.6713,207.435422195,207.435422195
2017,8,36110250,6205,806518.6090000002,64292215.61981,1795.1142305289998,1890.8536561099995
2017,8,36110250,6207,39495.0509,797828.5469,7.978285468999999,7.978285468999999
2017,8,36110250,6208,195414.8937,3007813.62153,63.82628375499999,63.82628375499999
2017,8,36110250,6299,81637.02623,18663283.4205,23.934856408999998,23.934856408999998
2017,8,36110250,7002,835371.6295100001,194568974.4889,2042.441079876,2170.0936474860005
2017,8,36110250,7003,854096.9419600002,1039814466.6267,29655.287087520002,31522.205886779997
2017,8,36110250,7004,767655.6136700001,8289438.601450001,925.481114427,997.2856835969999
2017,8,36110250,7005,854096.9419600002,338108685.40150005,27166.06201993,28522.37054711
2017,8,36110250,7007,382688.92818,15555502.526339998,207.43542219500006,207.43542219500006
2017,8,36110250,7009,697476.99948,12254646.480889997,470.7188426440001,494.6536990450001
2017,8,36110250,7102,854096.9419600002,335562722.5096,10698.880812839001,10834.511665939
2017,8,36110250,7103,730551.82923,74577172.14175,877.6114016050001,933.4593998949999
2017,8,36110250,7104,172815.39188999997,11169599.656,63.826283759,63.826283759
2017,8,36110250,7105,800443.08929,42936738.907110006,2736.5519157579997,2776.443343058
2017,8,36110250,7106,854096.9419600002,242367970.977019,7515.544911028,8145.829462698999
2017,8,36110250,7107,444323.43126999994,83560428.87678999,151.58742392200003,151.58742392200003
2017,8,36110250,7108,333591.97415,4268382.72551,127.652567515,127.652567515
2017,8,36110250,8101,346762.86509000004,31737619.592299998,167.543994857,167.543994857
2017,8,36110250,8102,403688.57914,84385489.3062,438.8057007870001,438.8057007870001
2017,8,36110250,8106,274239.60671,135528079.639,390.93598793000007,494.65369905000006
2017,8,36110250,8109,33374.93417,797828.5469,7.978285468999999,7.978285468999999
2017,8,36110250,8110,491396.99247999996,17606480.3725,1132.9165364769997,1284.5039604379997
2017,8,36110250,8111,105445.63516,7978285.467999999,31.913141877999998,31.913141877999998
2017,8,36110250,8112,283534.85846,55644298.616500005,231.37027859799997,239.34856406799997
2017,8,36110250,8113,353469.99728,40784995.316,143.609138447,151.58742390700002
2017,8,36110250,8114,72869.98507,11807862.493,39.891427339,39.891427339
2017,8,36110250,8199,644356.42022,39939297.054900005,566.458268298,582.414839228
2017,8,36110250,8201,477438.74698,137793318.34,191.47885127400002,191.47885127400002
2017,8,36110250,8202,716936.0705000001,22309280.741899997,406.8925589120001,414.8708443820001
2017,8,36110250,8205,165666.15406,1472392.58325,71.80456923,71.80456923
2017,8,36110250,8211,196622.2711,48153051.3499,39.891427345,39.891427345
2017,8,36110250,8218,835371.6295100001,8636494.019882,805.8068323349999,813.7851177949999
2017,8,36110250,8299,526960.53686,13108323.024119,438.80570076800007,446.78398623800007
2017,8,36110250,8302,39979.54825,31913.14187,7.978285468999999,7.978285468999999
2017,8,36110250,8303,104572.36968999999,2664747.3461999996,31.913141877999998,31.913141877999998
2017,8,36110250,8304,448464.81671000004,5784256.96472,167.543994865,175.522280335
2017,8,36110250,8399,323650.67771,2550657.8643300002,87.761140165,95.73942563499999
2017,8,36110250,8404,160274.2122,8755370.4727,55.847998288,55.847998288
2017,8,36110250,8406,773203.8718700001,50416940.01222,3398.7496094680005,3526.4021772379997
2017,8,36110250,8408,40469.821789999995,558479.9828,7.978285468999999,7.978285468999999
2017,8,36110250,9001,574534.5661000002,15947794.823019998,390.93598798400006,390.93598798400006
2017,8,36110250,9002,21409.47683,119674.28199999999,7.978285468999999,7.978285468999999
2017,8,36110250,9003,680268.81911,39967221.05489999,1938.72336886,2002.5496526999998
2017,8,36110250,9011,466061.20755999995,1349811793.74,4204.5564422,5512.99525824
2017,8,36110310,1004,23298.618059,3183335.902,31.913141878999998,31.913141878999998
2017,8,36110310,2002,276662.538839,39125511.93768,1675.439948309,1675.439948309
2017,8,36110310,2004,226172.377237,3543954.4051,367.0011315440001,390.9359879540001
2017,8,36110310,2104,303326.089875,326585479.75553995,7204.391778137,7858.611187107002
2017,8,36110310,2109,237231.535958,13235975.5926,630.284552055,630.284552055
2017,8,36110310,2112,238867.052654,17001726.33394,510.6102699850001,526.566840965
2017,8,36110310,2199,268242.51475800003,20057329.884720005,741.9805485809999,757.9371195209999
2017,8,36110310,2401,103681.653299,1867030.4958199998,119.67428203600001,127.65256750700001
2017,8,36110310,2404,7263.864555,1595657.094,7.978285468999999,7.978285468999999
2017,8,36110310,2406,278015.78005400003,85360894.7375,1420.134813416,1523.8525245569997
2017,8,36110310,3101,14838.283730000001,797828.5469,7.978285468999999,7.978285468999999
2017,8,36110310,3403,84480.28146,1354154.39253,47.869712815999996,47.869712815999996
2017,8,36110310,3406,69367.99113400001,2385507.3551000003,95.739425637,111.695996567
2017,8,36110310,4101,291161.67076599994,52841622.97675,3478.5324644099996,3853.51188129
2017,8,36110310,4108,280384.699736,49188363.83309,2209.985074787,2273.811358527
2017,8,36110310,4110,291161.67076599994,34219265.28830999,5680.539253999001,6127.323239828999
2017,8,36110310,4111,15276.520719999999,797828.5469,7.978285468999999,7.978285468999999
2017,8,36110310,4112,291161.67076599994,113081254.66186999,12390.277333438,13818.390432538
2017,8,36110310,4113,67733.729454,11249382.511,63.826283757,71.80456922799999
2017,8,36110310,4200,29470.071481000003,9972856.836,15.956570937999999,15.956570937999999
2017,8,36110310,5103,30739.612875,638262.8375,15.956570937999999,15.956570937999999
2017,8,36110310,5401,20982.48311,35902.28461,7.978285468999999,7.978285468999999
2017,8,36110310,5603,11931.11505,398914.2734,7.978285468999999,7.978285468999999
2017,8,36110310,5605,161106.39519,21565305.621799998,207.435422184,207.435422184
2017,8,36110310,5608,279140.860183,746834694.9606999,15270.43838608,15390.11266748
2017,8,36110310,5609,287663.330626,328791786.8411,10132.422545739999,10140.4008317
2017,8,36110310,6001,5735.273445000001,3191314.187,7.978285468999999,7.978285468999999
2017,8,36110310,6004,271862.229293,772470478.2354,4946.536990598001,5217.798696778001
2017,8,36110310,6010,238392.08991300003,4152697.58619,382.9577025050001,406.8925589160001
2017,8,36110310,6099,15276.520719999999,422849.1298,23.93485641,23.93485641
2017,8,36110310,6203,73217.162459,5903931.24643,47.869712813999996,47.869712813999996
2017,8,36110310,7005,158885.57358999999,1432102.2415400003,127.65256751300001,127.65256751300001
2017,8,36110310,7102,170601.051097,6821434.075019999,199.457136736,199.457136736
2017,8,36110310,7106,130761.909234,3454597.6077199993,111.695996575,111.695996575
2017,8,36110310,8201,232655.080087,3079618.1909899996,829.741688705,829.741688705
2017,8,36110310,8205,148543.79995000002,2970714.59449,175.522280317,175.522280317
2017,8,36110310,8299,22471.269519999998,5106102.7,7.978285468999999,7.978285468999999
2017,8,36110310,8404,279243.306545,18788064.45112,989.307398116,1164.8296784759998
2017,8,36110310,8406,184860.838239,2900904.5964,263.28342046800003,263.28342046800003
2017,8,36110310,9011,142231.855029,109613684.73700002,359.02284606600006,430.8274152260001
2017,8,36110320,1102,33250.152375,2409442.21149,55.847998282999995,55.847998282999995
2017,8,36110320,2002,38331.94263,1200731.9630900004,111.695996578,127.65256749800001
2017,8,36110320,2004,8509.322055999999,367001.13152,31.913141878999998,31.913141878999998
2017,8,36110320,2104,93159.92124899999,72299643.59838,2800.378199418,2832.2913412889993
2017,8,36110320,2107,27940.148610999997,6965043.2140999995,79.782854687,79.782854687
2017,8,36110320,2109,79751.698837,13942053.85702,789.850261407,789.850261407
2017,8,36110320,2112,50798.64170400001,4332209.0093,143.609138434,143.609138434
2017,8,36110320,2199,81795.870919,10165133.516820002,1124.9382511459999,1236.634247636
2017,8,36110320,2401,6645.980911,741980.5486,15.95657094,15.95657094
2017,8,36110320,2406,66460.611777,4385902.8704200005,327.1097042250001,406.8925589050001
2017,8,36110320,3101,7349.306704999999,1515874.2394,15.956570937999999,23.934856408999998
2017,8,36110320,3303,19727.725125999998,2170093.6474,39.891427345,39.891427345
2017,8,36110320,3401,28008.925840999997,1043479.9564700001,55.847998286999996,55.847998286999996
2017,8,36110320,3403,24616.139037,6220509.6142,103.717711097,135.630852967
2017,8,36110320,3406,31256.02305,2264636.3302,143.609138439,151.587423909
2017,8,36110320,4101,64035.78659999999,4718358.026060001,327.10970421700006,335.08798968700006
2017,8,36110320,4108,83210.171415,10108886.60355,646.2411229639998,718.0456922359999
2017,8,36110320,4110,94715.31851499999,104454214.66329998,3486.5107497879994,3558.3153190579997
2017,8,36110320,4112,90408.242126,86029093.66998,9063.332292179,9813.291126949
2017,8,36110320,5103,60343.17570400001,10850468.2375,295.19656235400004,295.19656235400004
2017,8,36110320,5605,38042.787576999996,35298929.684300005,159.565709387,159.565709387
2017,8,36110320,5608,91268.478227,269141140.1835,4188.599871009,4220.513012879
2017,8,36110320,5609,84029.97301599999,64528884.51619999,2002.5496527389996,2026.4845090389997
2017,8,36110320,5611,15402.972862999999,3310988.4698,31.913141877999998,31.913141877999998
2017,8,36110320,6114,19438.980031,1279397.85772,87.761140157,87.761140157
2017,8,36110320,6199,35244.971184999995,3654453.6589,159.565709378,159.565709378
2017,8,36110320,9001,23340.794026999996,27773893.690500002,55.847998277,63.826283748
2017,8,36110320,9002,26094.700337,19500484.9674,63.826283753999995,63.826283753999995
2017,8,36110320,9011,44002.34664,102373793.31,303.174847816,382.95770248800005
2017,8,36110330,1008,35903.380114,1779157.65959,55.847998286999996,63.826283757
2017,8,36110330,1104,24858.853508,2537094.7794999997,31.913141877999998,39.89142734799999
2017,8,36110330,1204,44715.343501,3271097.0420999993,47.869712815999996,47.869712815999996
2017,8,36110330,1207,19214.912698,1013242.25449,39.89142734799999,39.89142734799999
2017,8,36110330,2002,58013.068294000004,1902821.0843,183.500565778,231.37027856800003
2017,8,36110330,2003,128222.895723,21166152.000800002,2209.9850748699996,2265.83307324
2017,8,36110330,2004,137673.87913299998,20733968.275020003,2513.159922598,2664.7473467079994
2017,8,36110330,2099,121844.857652,17242670.55479,1707.3530902589996,1779.1576595689996
2017,8,36110330,2104,152738.58600900002,519491801.29278,19163.841695378997,20081.344523878994
2017,8,36110330,2107,44279.287408000004,8113916.321419999,71.804569226,71.804569226
2017,8,36110330,2109,131524.55806399998,42699783.82821,1946.701654317,1954.679939717
2017,8,36110330,2110,57300.173670000004,1406571.72803,135.630852978,143.609138438
2017,8,36110330,2112,132881.226498,39404751.928399995,973.350827264,989.307398134
2017,8,36110330,2199,146694.815559,37905632.08965999,1547.787380894,1563.7439518939998
2017,8,36110330,2299,12297.58791,638262.8375,7.978285468999999,7.978285468999999
2017,8,36110330,2312,96508.099777,91730562.372,406.892558908,446.783986248
2017,8,36110330,2401,2672.771181,2393485.641,7.978285468999999,7.978285468999999
2017,8,36110330,2402,93651.19081500001,6532620.142000001,199.45713674700005,199.45713674700005
2017,8,36110330,2404,6883.166265000001,398914.2734,7.978285468999999,7.978285468999999
2017,8,36110330,2406,109900.762005,13363628.1598,279.23999143800006,295.19656236800006
2017,8,36110330,2499,112132.861001,8140244.663680001,718.0456922399999,741.9805486099999
2017,8,36110330,3102,5610.721457,1196742.82,7.978285468999999,7.978285468999999
2017,8,36110330,3201,30359.912252000002,6134639.328,31.913141875999997,31.913141875999997
2017,8,36110330,3203,20590.986263,606349.6957,23.934856406999998,23.934856406999998
2017,8,36110330,3204,9974.105506999998,1077068.538,7.978285468999999,7.978285468999999
2017,8,36110330,3302,17375.525924,86100000.0,23.934856408999998,23.934856408999998
2017,8,36110330,3303,20812.523373,2042441.0799000002,23.934856406999998,23.934856406999998
2017,8,36110330,3401,49926.834745,27473107.55201,143.60913842600002,175.52228030700002
2017,8,36110330,3403,101499.95931,15003484.95421,335.087989686,374.97941703600003
2017,8,36110330,3404,32960.394823,2018506.2233000002,31.913141875999997,39.891427347
2017,8,36110330,3406,61525.24345000001,7328055.202819999,231.37027860900002,279.239991409
2017,8,36110330,3408,28132.727725999997,841709.11695,31.913141877999998,31.913141877999998
2017,8,36110330,3499,112631.857454,26511543.023620002,414.8708443670001,462.7405571880001
2017,8,36110330,4101,149004.87151800003,386190462.504,16546.96406104899,18413.882860458998
2017,8,36110330,4108,144709.25596499996,140275403.32521,5664.582682856999,5959.779245177001
2017,8,36110330,4110,139537.80510599999,81334436.77633002,8536.765450946998,9589.899133337
2017,8,36110330,4112,152738.58600900002,273859901.86337996,30054.201361178,33636.45153501899
2017,8,36110330,4113,98199.462478,18852688.56169,183.50056579099999,191.47885125099998
2017,8,36110330,4199,135940.417641,38524348.127927996,3079.618190748,3326.9450404079994
2017,8,36110330,5103,122239.240592,54924804.4111,797.828546854,805.806832354
2017,8,36110330,5399,5747.456435,957394.2562,7.978285468999999,7.978285468999999
2017,8,36110330,5605,117748.370923,308015065.8293,1196.7428202889998,1260.5691039489998
2017,8,36110330,5608,145285.85043199995,1515681657.5118,16291.658928199999,16594.833773500002
2017,8,36110330,5611,38916.925756,1156851.3931,39.891427347,39.891427347
2017,8,36110330,5612,15231.105271,8097959.75,15.956570937999999,15.956570937999999
2017,8,36110330,6005,9974.105506999998,1460026.241,31.91314187,31.91314187
2017,8,36110330,6010,49369.898235,8855896.8686,63.826283753999995,63.826283753999995
2017,8,36110330,6011,76966.695574,8985942.92327,223.39199313800003,231.37027859800003
2017,8,36110330,6102,38261.29723,279239.9914,31.913141875999997,31.913141875999997
2017,8,36110330,6103,13781.876676,303174.84784,15.956570937999999,15.956570937999999
2017,8,36110330,6107,64781.264064,2846652.25488,79.782854695,79.782854695
2017,8,36110330,6114,114673.85593199999,5892761.646640001,526.566840928,542.523411858
2017,8,36110330,6203,26929.385623000002,6294867.234499999,71.804569229,71.804569229
2017,8,36110330,6205,15452.015358,5983714.102,23.934856406999998,23.934856406999998
2017,8,36110330,7003,146210.466716,49922814.08642,2265.8330730559996,2265.8330731259994
