,year,month,h_dng_cd,sector_code,living_ingu,revenue,customer_count,payment_count,saengwhal_population,jumin_ingu,jugan_sangju_ingu,yagan_sangju_ingu,dong_name,upjong_name
3571,2017,4,36110560,2199,384295.21607900015,311034088.44929993,19376.24456168,20756.13063633,388420.71687700023,19339,24199,24095,보람동,식생활
3572,2017,4,36110560,2402,371213.41294700006,172834795.4871,8221.476903836,8361.944348406,388420.71687700023,19339,24199,24095,보람동,식생활
3573,2017,4,36110560,2406,305892.00579200004,9320428.08849,669.286059504,694.0744321039999,388420.71687700023,19339,24199,24095,보람동,식생활
3574,2017,4,36110560,2499,339214.2444430001,22292183.45577,1619.5070080600005,1644.29538072,388420.71687700023,19339,24199,24095,보람동,식생활
3575,2017,4,36110560,4101,388420.71687700023,1054769346.9219002,58351.82903862,66705.51059879999,388420.71687700023,19339,24199,24095,보람동,유통
3576,2017,4,36110560,4110,385139.03016700025,172623800.38608,19491.923634318002,20681.765517768,388420.71687700023,19339,24199,24095,보람동,유통
3577,2017,4,36110560,4112,388420.71687700023,414247657.71412003,59268.998826227995,66763.350131628,388420.71687700023,19339,24199,24095,보람동,유통
3578,2017,4,36110560,4113,270349.973835,28295927.29325,264.409307458,289.19768001799997,388420.71687700023,19339,24199,24095,보람동,유흥
3579,2017,4,36110560,5605,360912.7054170001,34099711.5911,1132.002347516,1132.002347516,388420.71687700023,19339,24199,24095,보람동,자동차
3580,2017,4,36110560,5608,351883.01377600007,212664222.5177,5089.879168658,5205.558240617999,388420.71687700023,19339,24199,24095,보람동,자동차
3581,2017,4,36110560,6001,83936.55592,3586051.2322,24.788372574,24.788372574,388420.71687700023,19339,24199,24095,보람동,레포츠/문화/취미
3582,2017,4,36110560,6005,123044.833971,6494553.6139,57.83953601,66.10232687199999,388420.71687700023,19339,24199,24095,보람동,레포츠/문화/취미
3583,2017,4,36110560,6010,35958.9348,809753.5041,8.262790857999999,8.262790857999999,388420.71687700023,19339,24199,24095,보람동,레포츠/문화/취미
3584,2017,4,36110560,6011,138822.087008,2669707.72614,132.204653724,132.204653724,388420.71687700023,19339,24199,24095,보람동,레포츠/문화/취미
3585,2017,4,36110560,6013,11936.22276,1239418.629,8.262790857999999,8.262790857999999,388420.71687700023,19339,24199,24095,보람동,레포츠/문화/취미
3586,2017,4,36110560,6014,276847.5630350001,9502209.486400004,636.2348961160002,636.2348961160002,388420.71687700023,19339,24199,24095,보람동,레포츠/문화/취미
3587,2017,4,36110560,6018,151558.073205,3011787.2678,421.402333776,586.658150946,388420.71687700023,19339,24199,24095,보람동,레포츠/문화/취미
3588,2017,4,36110560,6101,80428.87346,1652558.1714399997,33.051163435999996,33.051163435999996,388420.71687700023,19339,24199,24095,보람동,내구재
3589,2017,4,36110560,6102,44205.279074,760176.7590000001,24.788372574,24.788372574,388420.71687700023,19339,24199,24095,보람동,내구재
3590,2017,4,36110560,6114,353034.27467500005,21989104.28737,1867.390733964,1991.3325967560004,388420.71687700023,19339,24199,24095,보람동,교육
3591,2017,4,36110560,6115,24699.53465,7023372.228999998,8.262790857999999,8.262790857999999,388420.71687700023,19339,24199,24095,보람동,교육
3592,2017,4,36110560,6203,269793.85552100005,8472665.745110001,297.4604708899999,305.72326175,388420.71687700023,19339,24199,24095,보람동,레포츠/문화/취미
3593,2017,4,36110560,6205,9286.385898,8262790.857999999,8.262790857999999,8.262790857999999,388420.71687700023,19339,24199,24095,보람동,레포츠/문화/취미
3594,2017,4,36110560,7003,365206.2511490001,237611498.86093003,8808.135055014,9089.069943834,388420.71687700023,19339,24199,24095,보람동,의료/미용
3595,2017,4,36110560,7005,369600.3798490001,82323962.35193999,9394.793206844,9989.714147664,388420.71687700023,19339,24199,24095,보람동,의료/미용
3596,2017,4,36110560,7102,380744.90146700025,80239870.39882003,2503.625630094,2528.414002654,388420.71687700023,19339,24199,24095,보람동,의료/미용
3597,2017,4,36110560,7103,68836.12339,4941148.9332,33.051163427999995,33.051163427999995,388420.71687700023,19339,24199,24095,보람동,의료/미용
3598,2017,4,36110560,7106,27797.94728,1239418.629,8.262790857999999,8.262790857999999,388420.71687700023,19339,24199,24095,보람동,의료/미용
3599,2017,4,36110560,8102,241451.55105,94263105.0202,611.446523534,669.2860596039999,388420.71687700023,19339,24199,24095,보람동,교육
3600,2017,4,36110560,8106,108652.75699,48181174.48,132.20465372799998,140.467444588,388420.71687700023,19339,24199,24095,보람동,교육
3601,2017,4,36110560,8112,211145.6888,35414404.24590858,99.153490312,107.416281162,388420.71687700023,19339,24199,24095,보람동,교육
3602,2017,4,36110560,8202,127231.313128,3192924.1693700007,74.36511772200002,82.62790858400001,388420.71687700023,19339,24199,24095,보람동,서비스
3603,2017,4,36110560,8211,102509.59822999999,9303902.5059,41.313954294,41.313954294,388420.71687700023,19339,24199,24095,보람동,서비스
3604,2017,4,36110560,8299,98603.74645,20243837.603,99.15349029999999,99.15349029999999,388420.71687700023,19339,24199,24095,보람동,서비스
3605,2017,4,36110560,8406,363323.2480410001,39292545.13392,2668.881447254,2743.2465648640004,388420.71687700023,19339,24199,24095,보람동,서비스
3606,2017,4,36110560,9001,27132.146760000003,545344.1966,8.262790857999999,8.262790857999999,388420.71687700023,19339,24199,24095,보람동,기타
3607,2017,4,36110560,9003,30032.34353,90890.69944,16.525581715999998,16.525581715999998,388420.71687700023,19339,24199,24095,보람동,기타
3608,2017,4,36110560,9011,223241.55299,483344270.738,1578.1930538400006,2098.74887777,388420.71687700023,19339,24199,24095,보람동,교육
3609,2017,5,36110250,1001,404548.73076999997,9882297.8669,99.153490292,107.41628115400002,1074636.61013,44622,41328,44465,조치원읍,의생활
3610,2017,5,36110250,1003,141633.54268999994,2825874.4732,24.788372574,24.788372574,1074636.61013,44622,41328,44465,조치원읍,의생활
3611,2017,5,36110250,1004,1074636.61013,596328755.921,9675.728094790002,10411.11648105,1074636.61013,44622,41328,44465,조치원읍,의생활
3612,2017,5,36110250,1007,792823.34644,59728911.41274002,917.1697852339996,983.2721120739998,1074636.61013,44622,41328,44465,조치원읍,의생활
3613,2017,5,36110250,1008,1000854.7429899998,108532278.39503,2867.1884277440004,3057.232617524,1074636.61013,44622,41328,44465,조치원읍,의생활
3614,2017,5,36110250,1099,929600.9465099998,81066621.13860999,966.74653039,1057.63722981,1074636.61013,44622,41328,44465,조치원읍,의생활
3615,2017,5,36110250,1101,319272.38292,5155981.4957,57.839536014,57.839536014,1074636.61013,44622,41328,44465,조치원읍,의생활
3616,2017,5,36110250,1102,885167.3021099998,36779830.4363,487.504660636,504.0302423560002,1074636.61013,44622,41328,44465,조치원읍,의생활
3617,2017,5,36110250,1104,242975.14896999998,1250160.25678,49.576745148,57.83953601,1074636.61013,44622,41328,44465,조치원읍,의생활
3618,2017,5,36110250,1201,908357.59063,45014032.03565,636.2348960559999,644.497686906,1074636.61013,44622,41328,44465,조치원읍,의생활
3619,2017,5,36110250,1202,290455.99823,3718255.8859800003,66.102326868,66.102326868,1074636.61013,44622,41328,44465,조치원읍,의생활
3620,2017,5,36110250,1203,303158.38348,10444167.644979997,74.36511771800001,74.36511771800001,1074636.61013,44622,41328,44465,조치원읍,의생활
3621,2017,5,36110250,1204,980900.87944,265204695.8502,3305.1163431859995,3362.955879286,1074636.61013,44622,41328,44465,조치원읍,의생활
3622,2017,5,36110250,1205,236968.95399,2107011.66888,90.89069944400002,90.89069944400002,1074636.61013,44622,41328,44465,조치원읍,의생활
3623,2017,5,36110250,1206,319396.9426,8262790.8573,107.416281146,123.94186286800002,1074636.61013,44622,41328,44465,조치원읍,의생활
3624,2017,5,36110250,1207,872682.6705999998,28164548.9196,826.2790857859999,842.8046675059999,1074636.61013,44622,41328,44465,조치원읍,의생활
3625,2017,5,36110250,1208,136173.29317999998,2148325.62348,24.788372574,24.788372574,1074636.61013,44622,41328,44465,조치원읍,의생활
3626,2017,5,36110250,1299,349273.91996,12559442.103880001,239.620934886,239.620934886,1074636.61013,44622,41328,44465,조치원읍,의생활
3627,2017,5,36110250,2002,1046080.9497,236211716.21554,36670.265822868,38157.568181227995,1074636.61013,44622,41328,44465,조치원읍,식생활
3628,2017,5,36110250,2003,1074636.61013,407737595.635,43313.54967967,45114.83808545,1074636.61013,44622,41328,44465,조치원읍,식생활
3629,2017,5,36110250,2004,1060835.1590200001,545741515.96229,78950.966648918,85825.60865487799,1074636.61013,44622,41328,44465,조치원읍,식생활
3630,2017,5,36110250,2099,1074636.61013,310145937.64260006,29332.90754677,30283.12849423,1074636.61013,44622,41328,44465,조치원읍,식생활
3631,2017,5,36110250,2104,1074636.61013,3926521436.443,152630.27272259994,159843.68914710006,1074636.61013,44622,41328,44465,조치원읍,식생활
3632,2017,5,36110250,2107,1018062.62714,154551259.40722,5255.134986098001,5304.711731458,1074636.61013,44622,41328,44465,조치원읍,식생활
3633,2017,5,36110250,2109,1054346.01246,446775068.0094,23111.026029090004,23276.28184589001,1074636.61013,44622,41328,44465,조치원읍,식생활
3634,2017,5,36110250,2110,1074636.61013,149768267.81566995,6139.253607721999,6246.669888781999,1074636.61013,44622,41328,44465,조치원읍,식생활
3635,2017,5,36110250,2112,1059882.4008099998,946860535.7305,33224.68204109,34373.20997079,1074636.61013,44622,41328,44465,조치원읍,식생활
3636,2017,5,36110250,2199,1074636.61013,1799490704.4457004,164528.69155796006,188408.15714302004,1074636.61013,44622,41328,44465,조치원읍,식생활
